year,title,rating,Execution time
1997,Starship Troopers,3,
1997,Switchback,3,
1997,G.I. Jane,3,
1997,Out to Sea,3,
1997,Red Corner,3,
1997,A Thousand Acres,3,
1997,The Sticky Fingers of Time,3,
1997,Afterglow,3,
1997,The End of Violence,3,
1997,The Devil's Own,3,
1997,Fools Rush In,3,
1997,The Sixth Man,3,
1997,Alien: Resurrection,3,
1997,Telling Lies in America,3,
1997,Office Killer,3,
1997,"Marcello Mastroianni: mi ricordo, sì, io mi ricordo",3,
1997,Hugo Pool,3,
1997,That Old Feeling,3,
1997,Vegas Vacation,3,
1997,The Man Who Knew Too Little,3,
1997,RocketMan,3,
1997,Broadway Damage,3,
1997,B*A*P*S,2.9,
1997,George of the Jungle,2.9,
1997,Bean,2.9,
1997,Warriors of Virtue,2.9,
1997,The Real Blonde,2.9,
1997,A Brother's Kiss,2.9,
1997,In & Out,2.9,
1997,Scream 2,2.9,
1997,One Night Stand,2.9,
1997,Mad City,2.9,
1997,City of Industry,2.9,
1997,Murder at 1600,2.9,
1997,Wild America,2.9,
1997,Heaven's Burning,2.9,
1997,Touch,2.9,
1997,Zeus and Roxanne,2.9,
1997,Playing God,2.9,
1997,Yat goh hiu yan,2.9,
1997,Mousehunt,2.8,
1997,Wishmaster,2.8,
1997,Addicted to Love,2.8,
1997,The Peacemaker,2.8,
1997,I Know What You Did Last Summer,2.8,
1997,Booty Call,2.8,
1997,The Night Flier,2.8,
1997,Flubber,2.8,
1997,Beverly Hills Ninja,2.8,
1997,Buddy,2.8,
1997,Free Willy 3: The Rescue,2.8,
1997,Spawn,2.8,
1997,Two Girls and a Guy,2.8,
1997,Romy and Michele's High School Reunion,2.8,
1997,Buddy,2.8,
1997,Critical Care,2.8,
1997,The Borrowers,2.8,
1997,An American Werewolf in Paris,2.8,
1997,The Postman,2.8,
1997,Volcano,2.7,
1997,Picture Perfect,2.7,
1997,Mimic,2.7,
1997,'Til There Was You,2.7,
1997,The Relic,2.7,
1997,Turbo: A Power Rangers Movie,2.7,
1997,For Richer or Poorer,2.7,
1997,Trial and Error,2.7,
1997,The Pest,2.7,
1997,Jungle 2 Jungle,2.7,
1997,Doing Time for Patsy Cline,2.7,
1997,Good Burger,2.7,
1997,A Simple Wish,2.7,
1997,Dante's Peak,2.7,
1997,Air Bud,2.6,
1997,Kull the Conqueror,2.6,
1997,Shadow Conspiracy,2.6,
1997,McHale's Navy,2.6,
1997,Leave It to Beaver,2.6,
1997,Metro,2.6,
1997,Home Alone 3,2.6,
1997,Fire Down Below,2.6,
1997,Meet Wally Sparks,2.6,
1997,8 Heads in a Duffel Bag,2.6,
1997,Gone Fishin',2.6,
1997,Fire Down Below,2.6,
1997,That Darn Cat,2.5,
1997,Mortal Kombat: Annihilation,2.5,
1997,Fathers' Day,2.5,
1997,Turbulence,2.5,
1997,That Darn Cat,2.5,
1997,Anaconda,2.5,
1997,Star Kid,2.5,
1997,Excess Baggage,2.5,
1997,The Beautician and the Beast,2.4,
1997,Mr. Magoo,2.3,
1997,Speed 2: Cruise Control,2.2,
1997,An Alan Smithee Film: Burn Hollywood Burn,2.2,
1997,Double Team,2.2,
1997,Spice World,2.1,
1997,Too Much Sleep,1.5,
1997,"First Love, Last Rites",0,
1997,Kids of the Round Table,0,
1997,"This World, Then the Fireworks",0,
1997,Retroactive,0,
1997,Leather Jacket Love Story,0,
1997,Preaching to the Perverted,0,
1997,Little Boy Blue,0,
1997,Alaska: Spirit of the Wild,0,
1997,Austin Powers: International Man of Mystery,0,
1997,Dobermann,0,
1997,Full Tilt Boogie,0,
1997,Running Time,0,
1997,A Smile Like Yours,0,
1997,Private Parts,0,
1997,It's in the Water,0,
1997,Winterschläfer,0,
1997,Incognito,0,
1997,Budbringeren,0,
1997,The Second Jungle Book: Mowgli & Baloo,0,
1997,Ernest Goes to Africa,0,
1997,Message to Love: The Isle of Wight Festival,0,
1997,Night of the Demons III,0,
1997,Batman & Robin,0,
1997,Poison Ivy: The New Seduction,0,
1997,Eight Days a Week,0,
1997,Life During Wartime,0,
1997,Les Boys,0,
1997,Ill Gotten Gains,0,
1997,Changing Habits,0,
1997,Viagem ao Princípio do Mundo,0,
1997,Knockin' on Heaven's Door,0,
1997,Stag,0,
1997,La femme de chambre du Titanic,0,
1997,Man of Her Dreams,0,
1997,Mission to Mir,0,
1997,The Last Time I Committed Suicide,0,
1997,Robinson Crusoe,0,
1997,Perdita Durango,0,
1997,Private Parts,0,
1997,Nirvana,0,
1997,DNA,0,
1997,Regeneration,0,
1997,Oscar and Lucinda,0,
1997,Priyatel pokoynika,0,
1997,Die Salzmänner von Tibet,0,
1997,Just Write,0,
1997,Little City,0,
1997,Uncle Sam,0,
1997,A Further Gesture,0,
1998,Theeviravaathi: The Terrorist,NULL,
1998,Fallout,NULL,
1998,"""Rude Awakening""",NULL,
1998,Fotoamator,NULL,
1998,"Hollywoodism: Jews, Movies and the American Dream",NULL,
1998,Return with Honor,NULL,
1998,Le nain rouge,NULL,
1998,Gia,NULL,
1998,Babylon 5: In the Beginning,NULL,
1998,El abuelo,NULL,
1998,Free Enterprise,NULL,
1998,Das Trio,NULL,
1998,Idioterne,NULL,
1998,1732 Høtten,5,
1998,"Crna macka, beli macor",4.4,
1998,Mia aioniotita kai mia mera,4.3,
1998,West Beyrouth (À l'abri les enfants),4.3,
1998,Los amantes del Círculo Polar,4.3,
1998,Train de vie,4.3,
1998,Festen,4.3,
1998,Central do Brasil,4.2,
1998,American History X,4.2,
1998,La leggenda del pianista sull'oceano,4.2,
1998,Le dîner de cons,4.1,
1998,Dangerous Beauty,4.1,
1998,Left Luggage,4.1,
1998,Wandâfuru raifu,4.1,
1998,Without Limits,4,
1998,Happiness,4,
1998,The Big Lebowski,4,
1998,The Decline of Western Civilization Part III,4,
1998,"Lock, Stock and Two Smoking Barrels",4,
1998,Saving Private Ryan,4,
1998,42: Forty Two Up,4,
1998,Le violon rouge,3.9,
1998,Belly,3.9,
1998,Kirikou et la sorcière,3.9,
1998,Seul contre tous,3.9,
1998,This Is My Father,3.9,
1998,La vie rêvée des anges,3.9,
1998,Tango,3.9,
1998,Fucking Åmål,3.9,
1998,Perfect Blue,3.9,
1998,Fear and Loathing in Las Vegas,3.9,
1998,Smoke Signals,3.9,
1998,Slam,3.9,
1998,All the Little Animals,3.8,
1998,My Name Is Joe,3.8,
1998,Following,3.8,
1998,Dear Jesse,3.8,
1998,Conte d'automne,3.8,
1998,Lola rennt,3.8,
1998,Last Night,3.8,
1998,Pi,3.8,
1998,Still Crazy,3.8,
1998,SLC Punk!,3.8,
1998,Tian yu,3.8,
1998,Bure baruta,3.8,
1998,Elizabeth,3.8,
1998,Last Night,3.8,
1998,Buffalo '66,3.8,
1998,Get Real,3.8,
1998,Regret to Inform,3.7,
1998,High Art,3.7,
1998,Gods and Monsters,3.7,
1998,Besieged,3.7,
1998,Velvet Goldmine,3.7,
1998,Savior,3.7,
1998,Six-String Samurai,3.7,
1998,Rushmore,3.7,
1998,Divine Trash,3.7,
1998,Hilary and Jackie,3.7,
1998,Digging to China,3.7,
1998,Rounders,3.7,
1998,Jing Ke ci Qin Wang,3.7,
1998,Sib,3.7,
1998,Jin-Rô,3.7,
1998,The Brandon Teena Story,3.7,
1998,Bedrooms and Hallways,3.6,
1998,Croupier,3.6,
1998,Playing by Heart,3.6,
1998,The Players Club,3.6,
1998,He Got Game,3.6,
1998,Les misérables,3.6,
1998,Blade,3.6,
1998,Down in the Delta,3.6,
1998,Ceux qui m'aiment prendront le train,3.6,
1998,Waking Ned,3.6,
1998,Shadrach,3.6,
1998,What Dreams May Come,3.6,
1998,Les misérables,3.6,
1998,Blade,3.6,
1998,Strike!,3.5,
1998,Strangeland,3.5,
1998,Armageddon,3.5,
1998,Next Stop Wonderland,3.5,
1998,Why Do Fools Fall in Love,3.5,
1998,Forever Fever,3.5,
1998,The Acid House,3.5,
1998,Ronin,3.5,
1998,The Theory of Flight,3.5,
1998,L'école de la chair,3.5,
1998,Ever After,3.5,
1998,Return to Paradise,3.5,
1998,"Fin août, début septembre",3.5,
1998,Everest,3.5,
1998,Zero Effect,3.5,
1998,The Wedding Singer,3.5,
1998,Enemy of the State,3.5,
1998,No Looking Back,3.5,
1998,The Life and Times of Hank Greenberg,3.5,
1998,Great Expectations,3.4,
1998,Mulan,3.4,
1998,Great Expectations,3.4,
1998,Beefcake,3.4,
1998,Such a Long Journey,3.4,
1998,A Simple Plan,3.4,
1998,The Truman Show,3.4,
1998,Fallen,3.4,
1998,Living Out Loud,3.4,
1998,Half Baked,3.4,
1998,Spriggan,3.4,
1998,Reach the Rock,3.4,
1998,One True Thing,3.4,
1998,Dancing at Lughnasa,3.4,
1998,The Waterboy,3.4,
1998,Frogs for Snakes,3.4,
1998,Billy's Hollywood Screen Kiss,3.4,
1998,Simon Birch,3.4,
1998,Meet Joe Black,3.4,
1998,Little Voice,3.4,
1998,"God Said, 'Ha!'",3.4,
1998,Illuminata,3.4,
1998,Safe Men,3.4,
1998,Rush Hour,3.4,
1998,Clay Pigeons,3.4,
1998,The Thin Red Line,3.4,
1998,A Soldier's Daughter Never Cries,3.4,
1998,Relax... It's Just Sex,3.4,
1998,Sliding Doors,3.4,
1998,Alice et Martin,3.4,
1998,Beloved,3.3,
1998,Shakespeare in Love,3.3,
1998,Snitch,3.3,
1998,Patch Adams,3.3,
1998,Stepmom,3.3,
1998,The Mask of Zorro,3.3,
1998,A Bug's Life,3.3,
1998,Wide Awake,3.3,
1998,Hideous Kinky,3.3,
1998,Jeanne et le garçon formidable,3.3,
1998,Slums of Beverly Hills,3.3,
1998,Lethal Weapon 4,3.3,
1998,The Man with Rain in His Shoes,3.3,
1998,Your Friends & Neighbors,3.3,
1998,The X Files,3.3,
1998,"Martha - Meet Frank, Daniel and Laurence",3.3,
1998,Your Friends & Neighbors,3.3,
1998,The Land Girls,3.3,
1998,Pleasantville,3.3,
1998,Hope Floats,3.3,
1998,"Dancer, Texas Pop. 81",3.3,
1998,The Mask of Zorro,3.3,
1998,The Wisdom of Crocodiles,3.2,
1998,Practical Magic,3.2,
1998,Desert Blue,3.2,
1998,"A Cool, Dry Place",3.2,
1998,Among Giants,3.2,
1998,Out of Sight,3.2,
1998,Falkens öga,3.2,
1998,I Got the Hook Up,3.2,
1998,U.S. Marshals,3.2,
1998,Pecker,3.2,
1998,Another Day in Paradise,3.2,
1998,Hurlyburly,3.2,
1998,Dance with Me,3.2,
1998,Permanent Midnight,3.2,
1998,BASEketball,3.2,
1998,The Governess,3.2,
1998,The Horse Whisperer,3.2,
1998,The Last Days of Disco,3.2,
1998,The Parent Trap,3.1,
1998,Quest for Camelot,3.1,
1998,Quest for Camelot,3.1,
1998,The Siege,3.1,
1998,Bulworth,3.1,
1998,Apt Pupil,3.1,
1998,How Stella Got Her Groove Back,3.1,
1998,The Velocity of Gary* *(Not His Real Name),3.1,
1998,How Stella Got Her Groove Back,3.1,
1998,A Civil Action,3.1,
1998,The Prince of Egypt,3.1,
1998,The Big Hit,3.1,
1998,The Parent Trap,3.1,
1998,A Perfect Murder,3.1,
1998,A Night at the Roxbury,3.1,
1998,The Odd Couple II,3.1,
1998,Dirty Work,3.1,
1998,A Perfect Murder,3.1,
1998,Caught Up,3.1,
1998,Quest for Camelot,3.1,
1998,Arguing the World,3.1,
1998,Star Trek: Insurrection,3.1,
1998,Can't Hardly Wait,3.1,
1998,B. Monkey,3.1,
1998,The Man in the Iron Mask,3.1,
1998,The Opposite of Sex,3.1,
1998,There's Something About Mary,3.1,
1998,A Price Above Rubies,3.1,
1998,You've Got Mail,3.1,
1998,The Hi-Lo Country,3.1,
1998,Kurt & Courtney,3.1,
1998,Let It Come Down: The Life of Paul Bowles,3,
1998,Where's Marlowe?,3,
1998,Celebrity,3,
1998,The Replacement Killers,3,
1998,Very Bad Things,3,
1998,L'ennui,3,
1998,Primary Colors,3,
1998,The Object of My Affection,3,
1998,Homegrown,3,
1998,Mercury Rising,3,
1998,Black Dog,3,
1998,Cousin Bette,3,
1998,Polish Wedding,3,
1998,Goodbye Lover,2.9,
1998,"Blood, Guts, Bullets and Octane",2.9,
1998,The Newton Boys,2.9,
1998,Almost Heroes,2.9,
1998,Hush,2.9,
1998,Finding North,2.9,
1998,Hush,2.9,
1998,Antz,2.9,
1998,Deep Impact,2.9,
1998,Deep Impact,2.9,
1998,Desperate Measures,2.9,
1998,The Faculty,2.9,
1998,New Rose Hotel,2.9,
1998,Wrongfully Accused,2.8,
1998,Doctor Dolittle,2.8,
1998,Soldier,2.8,
1998,Paulie,2.8,
1998,One Tough Cop,2.8,
1998,54,2.8,
1998,Halloween H20: 20 Years Later,2.8,
1998,Sour Grapes,2.8,
1998,The Rugrats Movie,2.8,
1998,T-Rex: Back to the Cretaceous,2.8,
1998,Senseless,2.8,
1998,Deep Rising,2.8,
1998,Doctor Dolittle,2.8,
1998,Babe: Pig in the City,2.8,
1998,Snake Eyes,2.8,
1998,The Gingerbread Man,2.8,
1998,Jack Frost,2.8,
1998,Soldier,2.8,
1998,Small Soldiers,2.8,
1998,Mighty Joe Young,2.8,
1998,Mighty Joe Young,2.8,
1998,Sphere,2.7,
1998,Six Days Seven Nights,2.7,
1998,Il testimone dello sposo,2.7,
1998,Dog Park,2.7,
1998,Kissing a Fool,2.7,
1998,Jane Austen's Mafia!,2.7,
1998,Blues Brothers 2000,2.7,
1998,Palmetto,2.7,
1998,Air Bud: Golden Receiver,2.7,
1998,Dead Man on Campus,2.7,
1998,Urban Legend,2.7,
1998,Disturbing Behavior,2.7,
1998,Madeline,2.6,
1998,Godzilla,2.6,
1998,Tarzan and the Lost City,2.6,
1998,Knock Off,2.6,
1998,Major League: Back to the Minors,2.6,
1998,My Giant,2.6,
1998,Meet the Deedles,2.6,
1998,With Friends Like These...,2.6,
1998,Bride of Chucky,2.6,
1998,Godzilla,2.6,
1998,I'll Be Home for Christmas,2.6,
1998,I Still Know What You Did Last Summer,2.6,
1998,Bride of Chucky,2.6,
1998,Home Fries,2.5,
1998,Lost in Space,2.5,
1998,3 Ninjas: High Noon at Mega Mountain,2.5,
1998,Holy Man,2.4,
1998,Krippendorf's Tribe,2.4,
1998,Species II,2.3,
1998,Ringmaster,2.1,
1998,Phantasm IV: Oblivion,0,
1998,Barney's Great Adventure,0,
1998,Curse of the Puppet Master,0,
1998,Edge of Seventeen,0,
1998,Urban Ghost Story,0,
1998,Moby Dick,0,
1998,Storefront Hitchcock,0,
1998,Hell's Kitchen,0,
1998,20 Dates,0,
1998,In God's Hands,0,
1998,SF: Episode One,0,
1998,Naturally Native,0,
1998,Brown's Requiem,0,
1998,The Wonderful Ice Cream Suit,0,
1998,Music from Another Room,0,
1998,A Letter from Death Row,0,
1998,Resurrection Man,0,
1998,The Prophecy II,0,
1998,The Quarry,0,
1998,Broken Vessels,0,
1998,Dark City,0,
1998,Dancemaker,0,
1998,Firestorm,0,
1998,Overnight Delivery,0,
1998,Shattered Image,0,
1998,Divorcing Jack,0,
1998,Ringu,0,
1998,The Naked Man,0,
1998,Safe House,0,
1998,Thursday,0,
1998,The Book of Life,0,
1998,Went to Coney Island on a Mission from God... Be Back by Five,0,
1998,Love Is the Devil: Study for a Portrait of Francis Bacon,0,
1998,Babylon 5: Thirdspace,0,
1998,Telling You,0,
1998,Lulu on the Bridge,0,
1998,More,0,
1998,Babylon 5: The River of Souls,0,
1998,La niña de tus ojos,0,
1998,No se lo digas a nadie,0,
1998,The Negotiator,0,
1998,Chairman of the Board,0,
1998,Talk of Angels,0,
1998,Sibirskiy tsiryulnik,0,
1998,La vida es silbar,0,
1998,O Primeiro Dia,0,
1998,Just a Little Harmless Sex,0,
1998,City of Angels,0,
1998,Cats,0,
1998,Slappy and the Stinkers,0,
1998,Divorce Iranian Style,0,
1998,Ernest in the Army,0,
1998,Stiff Upper Lips,0,
1998,"Goodnight, Mister Tom",0,
1998,The Adventures of Sebastian Cole,0,
1998,A Little Bit of Soul,0,
1999,"""Family Guy""",NULL,
1999,Injeong sajeong bol geot eobtda,NULL,
1999,Ratcatcher,NULL,
1999,Men of Means,NULL,
1999,Simon Magus,NULL,
1999,Drop Dead Gorgeous,NULL,
1999,"""Law & Order: Special Victims Unit""",NULL,
1999,The Dream Catcher,NULL,
1999,Rukajärven tie,NULL,
1999,Rang-e khoda,4.3,
1999,Todo sobre mi madre,4.2,
1999,Fight Club,4.2,
1999,The Boondock Saints,4.2,
1999,La lengua de las mariposas,4.1,
1999,La fille sur le pont,4.1,
1999,Gloomy Sunday - Ein Lied von Liebe und Tod,4.1,
1999,The Green Mile,4.1,
1999,Wo de fu qin mu qin,4.1,
1999,Tuvalu,4.1,
1999,Mein liebster Feind - Klaus Kinski,4,
1999,The Straight Story,4,
1999,Yi ge dou bu neng shao,4,
1999,La ley de Herodes,4,
1999,Himalaya - l'enfance d'un chef,4,
1999,Phörpa,4,
1999,One Day in September,4,
1999,American Movie,4,
1999,Buena Vista Social Club,4,
1999,Genghis Blues,4,
1999,Office Space,4,
1999,Aimée & Jaguar,4,
1999,Est - Ouest,4,
1999,Human Traffic,4,
1999,Solas,4,
1999,The Wood,3.9,
1999,Xizao,3.9,
1999,Il mio viaggio in Italia,3.9,
1999,Il mio viaggio in Italia,3.9,
1999,Erleuchtung garantiert,3.9,
1999,Beau travail,3.9,
1999,Bad ma ra khahad bord,3.9,
1999,Soft Fruit,3.9,
1999,Beautiful People,3.9,
1999,Rosetta,3.9,
1999,The Wood,3.9,
1999,Spring Forward,3.8,
1999,Trippin',3.8,
1999,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",3.8,
1999,Twin Falls Idaho,3.8,
1999,Mifunes sidste sang,3.8,
1999,Better Than Chocolate,3.8,
1999,Ôdishon,3.8,
1999,The Sixth Sense,3.8,
1999,Jesus' Son,3.8,
1999,Les convoyeurs attendent,3.8,
1999,American Beauty,3.8,
1999,Third World Cop,3.8,
1999,South Park: Bigger Longer & Uncut,3.7,
1999,Trick,3.7,
1999,A Dog of Flanders,3.7,
1999,The Hurricane,3.7,
1999,Magnolia,3.7,
1999,Ghost Dog: The Way of the Samurai,3.7,
1999,Titus,3.7,
1999,Une liaison pornographique,3.7,
1999,New Waterford Girl,3.7,
1999,Man of the Century,3.7,
1999,Boys Don't Cry,3.7,
1999,Ressources humaines,3.7,
1999,Ça commence aujourd'hui,3.6,
1999,Mansfield Park,3.6,
1999,Siam Sunset,3.6,
1999,Angela's Ashes,3.6,
1999,East Is East,3.6,
1999,The Five Senses,3.6,
1999,The Limey,3.6,
1999,The Winslow Boy,3.6,
1999,The End of the Affair,3.6,
1999,The End of the Affair,3.6,
1999,Being John Malkovich,3.6,
1999,Sweet and Lowdown,3.6,
1999,The Matrix,3.6,
1999,Beyond the Mat,3.6,
1999,"Le temps retrouvé, d'après l'oeuvre de Marcel Proust",3.6,
1999,In Too Deep,3.6,
1999,Angela's Ashes,3.6,
1999,Ravenous,3.6,
1999,Topsy-Turvy,3.6,
1999,Les enfants du siècle,3.6,
1999,Sweet and Lowdown,3.6,
1999,Swiri,3.6,
1999,Onegin,3.6,
1999,Julien Donkey-Boy,3.6,
1999,Dogma,3.6,
1999,Light It Up,3.6,
1999,October Sky,3.6,
1999,Goya en Burdeos,3.5,
1999,Joe the King,3.5,
1999,The Virgin Suicides,3.5,
1999,The Tic Code,3.5,
1999,Sleepy Hollow,3.5,
1999,Agnes Browne,3.5,
1999,"Girl, Interrupted",3.5,
1999,Whatever Happened to Harold Smith?,3.5,
1999,Tea with Mussolini,3.5,
1999,Sleepy Hollow,3.5,
1999,Dreaming of Joseph Lees,3.5,
1999,The Mating Habits of the Earthbound Human,3.5,
1999,Limbo,3.5,
1999,Catfish in Black Bean Sauce,3.5,
1999,Gohatto,3.5,
1999,Wisconsin Death Trip,3.5,
1999,Tumbleweeds,3.5,
1999,Music of the Heart,3.5,
1999,Detroit Rock City,3.5,
1999,American Pimp,3.5,
1999,Snow Falling on Cedars,3.4,
1999,Cruel Intentions,3.4,
1999,An Ideal Husband,3.4,
1999,American Pie,3.4,
1999,The 24 Hour Woman,3.4,
1999,A Walk on the Moon,3.4,
1999,American Pie,3.4,
1999,Ruang talok 69,3.4,
1999,Cradle Will Rock,3.4,
1999,Les amants criminels,3.4,
1999,But I'm a Cheerleader,3.4,
1999,The Mummy,3.4,
1999,The Mummy,3.4,
1999,Felicia's Journey,3.4,
1999,The Cider House Rules,3.4,
1999,Liberty Heights,3.4,
1999,La bûche,3.4,
1999,Judy Berlin,3.4,
1999,The Mummy,3.4,
1999,Stir of Echoes,3.4,
1999,But I'm a Cheerleader,3.4,
1999,Fantasia/2000,3.3,
1999,Kaosu,3.3,
1999,For Love of the Game,3.3,
1999,Election,3.3,
1999,Any Given Sunday,3.3,
1999,Man on the Moon,3.3,
1999,The Talented Mr. Ripley,3.3,
1999,Things You Can Tell Just by Looking at Her,3.3,
1999,Arlington Road,3.3,
1999,Man on the Moon,3.3,
1999,10 Things I Hate About You,3.3,
1999,Pola X,3.3,
1999,The Other Sister,3.3,
1999,Never Been Kissed,3.3,
1999,Three Kings,3.3,
1999,The Big Kahuna,3.3,
1999,Plunkett & Macleane,3.3,
1999,The Bone Collector,3.3,
1999,Notting Hill,3.3,
1999,The Bone Collector,3.3,
1999,The Loss of Sexual Innocence,3.3,
1999,Santitos,3.3,
1999,The Thomas Crown Affair,3.3,
1999,The Thomas Crown Affair,3.3,
1999,The Iron Giant,3.3,
1999,Austin Powers: The Spy Who Shagged Me,3.3,
1999,Ride with the Devil,3.3,
1999,On the Ropes,3.3,
1999,Outside Providence,3.2,
1999,Deterrence,3.2,
1999,Anna and the King,3.2,
1999,Miss Julie,3.2,
1999,eXistenZ,3.2,
1999,A Map of the World,3.2,
1999,"Mystery, Alaska",3.2,
1999,The Third Miracle,3.2,
1999,Ringu 2,3.2,
1999,Instinct,3.2,
1999,Tarzan,3.2,
1999,A Slipping-Down Life,3.2,
1999,Bringing Out the Dead,3.2,
1999,Varsity Blues,3.2,
1999,The Ninth Gate,3.2,
1999,The Big Tease,3.2,
1999,Brokedown Palace,3.2,
1999,Payback,3.2,
1999,Message in a Bottle,3.2,
1999,Cookie's Fortune,3.2,
1999,Goat on Fire and Smiling Fish,3.2,
1999,Speedway Junky,3.2,
1999,Go,3.2,
1999,"Mystery, Alaska",3.2,
1999,The Adventures of Elmo in Grouchland,3.2,
1999,Me & Isaac Newton,3.2,
1999,Mumford,3.2,
1999,Jakob the Liar,3.2,
1999,Love Stinks,3.2,
1999,Double Jeopardy,3.2,
1999,True Crime,3.2,
1999,True Crime,3.2,
1999,Snow Days,3.2,
1999,The 13th Warrior,3.2,
1999,The Deep End of the Ocean,3.2,
1999,Cookie's Fortune,3.2,
1999,The Ninth Gate,3.2,
1999,Siegfried & Roy: The Magic Box,3.2,
1999,The 13th Warrior,3.2,
1999,One Man's Hero,3.1,
1999,Joan of Arc,3.1,
1999,Just Looking,3.1,
1999,Buddy Boy,3.1,
1999,8 ½ Women,3.1,
1999,My Life So Far,3.1,
1999,Analyze This,3.1,
1999,Crazy in Alabama,3.1,
1999,Stigmata,3.1,
1999,"Happy, Texas",3.1,
1999,Sex: The Annabel Chong Story,3.1,
1999,Best Laid Plans,3.1,
1999,Joan of Arc,3.1,
1999,Guinevere,3,
1999,8MM,3,
1999,200 Cigarettes,3,
1999,She's All That,3,
1999,Two Ninas,3,
1999,Blue Streak,3,
1999,Entrapment,3,
1999,Sugar Town,3,
1999,Romance,3,
1999,Bicentennial Man,3,
1999,The Thirteenth Floor,3,
1999,The General's Daughter,3,
1999,The Last September,3,
1999,Galaxy Quest,3,
1999,The Invisible Circus,3,
1999,Holy Smoke,3,
1999,Galaxy Quest,3,
1999,Anywhere But Here,3,
1999,The Corruptor,3,
1999,Muppets from Space,3,
1999,Just the Ticket,3,
1999,The Story of Us,3,
1999,The Minus Man,3,
1999,Runaway Bride,3,
1999,Doug's 1st Movie,2.9,
1999,Idle Hands,2.9,
1999,House on Haunted Hill,2.9,
1999,Deuce Bigalow: Male Gigolo,2.9,
1999,At First Sight,2.9,
1999,House on Haunted Hill,2.9,
1999,Eyes Wide Shut,2.9,
1999,Held Up,2.9,
1999,Superstar,2.9,
1999,At First Sight,2.9,
1999,Pushing Tin,2.9,
1999,Simply Irresistible,2.9,
1999,Blast from the Past,2.9,
1999,All the Rage,2.9,
1999,Deep Blue Sea,2.8,
1999,Jawbreaker,2.8,
1999,Deep Blue Sea,2.8,
1999,Bowfinger,2.8,
1999,End of Days,2.8,
1999,The Astronaut's Wife,2.8,
1999,Pokémon: The First Movie,2.8,
1999,Mystery Men,2.8,
1999,Dick,2.7,
1999,Eye of the Beholder,2.7,
1999,Diamonds,2.7,
1999,Gloria,2.7,
1999,Gloria,2.7,
1999,Random Hearts,2.7,
1999,Chill Factor,2.7,
1999,The Haunting,2.7,
1999,Mickey Blue Eyes,2.7,
1999,Play It to the Bone,2.7,
1999,The Haunting,2.7,
1999,Three to Tango,2.7,
1999,Wild Wild West,2.7,
1999,The Omega Code,2.6,
1999,Edtv,2.6,
1999,The Out-of-Towners,2.6,
1999,Lake Placid,2.6,
1999,Petits frères,2.6,
1999,Whiteboyz,2.6,
1999,The Muse,2.6,
1999,Forces of Nature,2.6,
1999,The Out-of-Towners,2.6,
1999,Hit and Runway,2.6,
1999,The Bachelor,2.5,
1999,Lost & Found,2.5,
1999,Baby Geniuses,2.5,
1999,Breakfast of Champions,2.5,
1999,Body Shots,2.5,
